,employer,union,city,county,start_date,end_date,employer_type,union_type,contract_pdf_link
5033,Margate-Atlantic,FMBA Loc 41,Margate,Atlantic,01/01/1976,12/31/1977,Municipal,Fire Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/31f8d09d56d7a69c852572350056d684/$FILE/Margate%20and%20FMBA%20Loc%2041%201976.pdf
5034,Margate-Atlantic,FMBA Loc 41,Margate,Atlantic,01/01/1974,12/31/1975,Municipal,Fire Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/64d6df404f47d4618525723500570030/$FILE/Margate%20and%20FMBA%20Loc%2041%201974.pdf
5035,Margate-Atlantic,FMBA Loc 41 MOA,Margate,Atlantic,10/01/2020,05/01/2021,Municipal,Firefighters,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/c3f3449e414fb7a1852586030051a584/$FILE/Margate%20and%20FMBA%20Loc%2041%20MOA%202020.pdf
5036,Margate-Atlantic,Margate City Ees Assn,Margate,Atlantic,01/01/2018,12/31/2020,Municipal,"Blue Collar, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/a51980079983c928852583d700569250/$FILE/Margate%20and%20Margate%20City%20EA%202018.pdf
5037,Margate-Atlantic,Margate City Ees Assn,Margate,Atlantic,01/01/2013,12/31/2015,Municipal,"Other, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/84a68289ddace0e885257bba006a2ff6/$FILE/Margate%20and%20Margate%20Ees%20Assn%202013.doc
5038,Margate-Atlantic,Margate City Ees Assn,Margate,Atlantic,01/01/2008,12/31/2010,Municipal,"Blue Collar, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/2add3c82387a93398525745e006f254e/$FILE/Margate%20City%20and%20Margate%20City%20Ees%20Assn%202008.pdf
5039,Margate-Atlantic,Margate City Ees Assn,Margate,Atlantic,01/01/2003,12/31/2005,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/7c35269a598db86085257046005364a3/$FILE/Margate%20and%20Margate%20City%20Ees%20Assn%202003.pdf
5040,Margate-Atlantic,Margate City Ees Assn,Margate,Atlantic,01/01/1990,12/31/1992,Municipal,"Professionals, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/c67019c4f7a0770d8525786300607e57/$FILE/ATTZ48FO/Margate%20and%20Margate%20City%20Ees%20Assn%201990.pdf
5041,Margate-Atlantic,Margate City Ees Assn,Margate,Atlantic,01/01/1988,12/31/1989,Municipal,"Blue Collar, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d89cce0ff2737fe6852572f70074f0a8/$FILE/ATTXUHJR/Margate%20and%20Margate%20City%20Ees%20Assn%201988.pdf
5042,Margate-Atlantic,Margate City Ees Assn,Margate,Atlantic,01/01/1986,12/31/1987,Municipal,"Blue Collar, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/b590b7e36a5fea05852572f700750da4/$FILE/ATTZH6BO/Margate%20and%20Margate%20City%20Ees%20Assn%201986.pdf
5043,Margate-Atlantic,Margate City Ees Assn,Margate,Atlantic,01/01/1980,12/31/1981,Municipal,"Blue Collar, Dispatchers, Other",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/bbedb781f91b40d285257217006991ee/$FILE/Margate%20and%20Margate%20Ees%20Assn%201980.pdf
5044,Margate-Atlantic,Margate City Ees Assn,Margate,Atlantic,01/01/1978,12/31/1979,Municipal,"Blue Collar, Dispatchers, Other",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/184f0d3f2d9758b38525721700696304/$FILE/Margate%20and%20Margate%20Ees%20Assn%201978.pdf
5045,Margate-Atlantic,Margate City Ees Assn,Margate,Atlantic,01/01/1976,12/31/1977,Municipal,"Blue Collar, Dispatchers, Other",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/7f0636ab47466bad8525721700692d54/$FILE/Margate%20and%20Margate%20Ees%20Assn%201976.pdf
5046,Margate-Atlantic,Margate City Ees Assn,Margate,Atlantic,01/01/1975,12/31/1975,Municipal,"Blue Collar, Dispatchers, Other",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/0c7e98003dc7ba68852572170068edf8/$FILE/Margate%20and%20Margate%20Ees%20Assn%201975.pdf
5047,Margate-Atlantic,Margate City Lifeguards Assn,Margate,Atlantic,01/01/2019,12/31/2021,Municipal,"Lieutenants, Life Guards",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/45827b1634f31115852583d7005dbd7a/$FILE/Margate%20and%20Margate%20Lifeguards%20Assn%202019.pdf
5048,Margate-Atlantic,Margate City Lifeguards Assn,Margate,Atlantic,01/01/2011,12/31/2014,Municipal,Life Guards,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d48a1f993f1c6bdd85257b44004c9a6f/$FILE/Margate%20and%20Margate%20Lifeguard%20Assn%202011.pdf
5049,Margate-Atlantic,Margate City Police Dispatchers,Margate,Atlantic,01/01/1988,12/31/1989,Municipal,Dispatchers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/f217da510c5c27058525716a006d1be1/$FILE/Margate%20and%20PBA%20City%20Police%20Dispatchers%201988.pdf
5050,Margate-Atlantic,Margate Comm Operators,Margate,Atlantic,01/01/1990,12/31/1993,Municipal,Dispatchers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/5d6d20b84219ee3e852578630060b50f/$FILE/ATTU4YCJ/Margate%20and%20Margate%20Comm%20Operators%201990.pdf
5051,Margate-Atlantic,Margate Communications Operators,Margate,Atlantic,01/01/2019,12/31/2021,Municipal,"Communications Personnel, Dispatchers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/2049adf071240cf7852583d7006ee22e/$FILE/Margate%20and%20Margate%20Comm%20Operators%202019.pdf
5052,Margate-Atlantic,Margate Communications Operators,Margate,Atlantic,01/01/2013,12/31/2015,Municipal,"Other, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/ff8db7acc2a5c98f85257bba006b05d9/$FILE/Margate%20and%20Margate%20Communications%20Operators%202013.doc
5053,Margate-Atlantic,PBA Loc 65,Margate,Atlantic,02/03/1972,03/31/1973,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/28b4282ef0b1fed285257234006f9a48/$FILE/Margate%20and%20PBA%20Loc%2065%201972.pdf
5054,Margate-Atlantic,PBA Loc 65,Margate,Atlantic,02/01/1973,03/31/1974,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/5245b108555fa78385257234006fd4cd/$FILE/Margate%20and%20PBA%20Loc%2065%201973.pdf
5055,Margate-Atlantic,PBA Loc 65,Margate,Atlantic,01/01/2018,12/31/2021,Municipal,"Detectives, Lieutenants, Police Officers, Sergeants",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/f6be0556bc9912df852583d700689796/$FILE/Margate%20and%20PBA%20Loc%2065%202018.pdf
5056,Margate-Atlantic,PBA Loc 65,Margate,Atlantic,01/01/2013,12/31/2015,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/f5af55e180b2be6885257bf9004e2c93/$FILE/Margate%20City%20and%20PBA%20Loc%2065%202013.pdf
5057,Margate-Atlantic,PBA Loc 65,Margate,Atlantic,01/01/2005,12/31/2007,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/09747ccaeb070327852571070056e3c9/$FILE/Margate%20and%20PBA%20Loc%2065%202005.pdf
5058,Margate-Atlantic,PBA Loc 65,Margate,Atlantic,01/01/1995,12/31/1996,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/174cd5e9475014f485257598006e678b/$FILE/ATTTK63P/Margate%20and%20PBA%20Loc%2065%201995.pdf
5059,Margate-Atlantic,PBA Loc 65,Margate,Atlantic,01/01/1990,12/31/1992,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/15994a6149c5f6ce85257598006eae40/$FILE/ATT9Y2Q5/Margate%20and%20PBA%20Loc%2065%201990.pdf
5060,Margate-Atlantic,PBA Loc 65,Margate,Atlantic,01/01/1986,12/31/1987,Municipal,Dispatchers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/0c6929271496bcbc8525716a006cf1f1/$FILE/ATTX36MF/Margate%20and%20PBA%20Loc%2065%201986.pdf
5061,Margate-Atlantic,PBA Loc 65,Margate,Atlantic,01/01/1980,12/31/1981,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/236813b9cd0a67148525723400706648/$FILE/Margate%20and%20PBA%20Loc%2065%201980.pdf
5062,Margate-Atlantic,PBA Loc 65,Margate,Atlantic,01/01/1978,12/31/1979,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/8da21aada23cc5a38525723400703da4/$FILE/Margate%20and%20PBA%20Loc%2065%201978.pdf
5063,Margate-Atlantic,PBA Loc 65,Margate,Atlantic,01/01/1976,12/31/1977,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/c3ab60bf37feb15d85257234006ffc63/$FILE/Margate%20and%20PBA%20Loc%2065%201976.pdf
5064,Marlboro Tp-Monmouth,CWA,Marlboro Tp,Monmouth,01/01/2016,12/31/2019,Municipal,"Professionals, Supervisors",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/09e2c0e92190372b8525824a006c3a6c/$FILE/Marlboro%20Tp%20and%20CWA%20Supv%202016.pdf
5065,Marlboro Tp-Monmouth,CWA,Marlboro Tp,Monmouth,01/01/2012,12/31/2015,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/185885cebab08d0d85257c23007217e2/$FILE/Marlboro%20Tp%20and%20CWA%202012.pdf
5066,Marlboro Tp-Monmouth,CWA,Marlboro Tp,Monmouth,01/01/2012,12/31/2015,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d814ec6ab130e1c885257cd3006af5bb/$FILE/Marlboro%20Tp%20and%20CWA%20White%20Collar%202012.pdf
5067,Marlboro Tp-Monmouth,CWA,Marlboro Tp,Monmouth,01/01/2008,12/31/2011,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/bf95bb94cb28125a852578e10071349a/$FILE/Marlboro%20Tp%20and%20CWA%20BC%202008.pdf
5068,Marlboro Tp-Monmouth,CWA,Marlboro Tp,Monmouth,01/01/2004,12/31/2007,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/4df27e92c50825678525710d005a7b3a/$FILE/Marlboro%20Tp%20and%20CWA%20Blue%20Collar%202004.pdf
5069,Marlboro Tp-Monmouth,CWA,Marlboro Tp,Monmouth,01/01/2004,12/31/2007,Municipal,"Dispatchers, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/b49cb62d635d8a408525710d005bf41e/$FILE/Marlboro%20Tp%20and%20CWA%20Dispatchers%20Clerical%202004.pdf
5070,Marlboro Tp-Monmouth,CWA,Marlboro Tp,Monmouth,01/01/2004,12/31/2007,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/e75085a36d829f718525710d005a2237/$FILE/Marlboro%20Tp%20and%20CWA%20White%20Collar%202004.pdf
5071,Marlboro Tp-Monmouth,CWA Loc 1038,Marlboro Tp,Monmouth,01/01/2008,12/31/2011,Municipal,"Clerical, Dispatchers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/5012301780d87ce085257c7d006460ca/$FILE/Marlboro%20Tp%20and%20CWA%20Loc%201038%202008.pdf
5072,Marlboro Tp-Monmouth,CWA Loc 1044,Marlboro Tp,Monmouth,01/01/1991,12/31/1992,Municipal,Supervisors,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/5b63268e3373dfd18525767300648207/$FILE/ATTILD9B/Marlboro%20Tp%20and%20CWA%20Loc%201044%20sup%201991.pdf
5073,Marlboro Tp-Monmouth,CWA Loc 1044,Marlboro Tp,Monmouth,01/01/1991,12/31/1992,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/eda0ed44c1bdcc188525766a00795e6b/$FILE/ATTPGSJN/Marlboro%20Tp%20and%20CWA%20Loc%201044%20white%20collar%201991.pdf
5074,Marlboro Tp-Monmouth,CWA Loc 1044,Marlboro Tp,Monmouth,01/01/1991,12/31/1992,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/f05a64999a5741968525767300649b9d/$FILE/ATTL69OW/Marlboro%20Tp%20and%20CWA%20Loc%201044%201991.pdf
5075,Marlboro Tp-Monmouth,CWA Loc 1044,Marlboro Tp,Monmouth,01/01/1991,12/30/1992,Municipal,Dispatchers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/1525686e931b2d17852575a1007098e2/$FILE/ATTJE4NN/Marlboro%20Tp%20and%20%20CWA%20Loc%201044.pdf
5076,Marlboro Tp-Monmouth,CWA Loc 1075,Marlboro Tp,Monmouth,01/01/2016,12/31/2019,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/24fe8422d022b5fc8525824a006e97e7/$FILE/Marlboro%20and%20CWA%20Loc%201075%20BC%202016.pdf
5077,Marlboro Tp-Monmouth,CWA Loc 1075,Marlboro Tp,Monmouth,01/01/2016,12/31/2019,Municipal,"Clerical, Dispatchers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/cf82ec338ae40db78525824a006f1a62/$FILE/Marlboro%20and%20CWA%20Loc%201075%20Cler%202016.pdf
5078,Marlboro Tp-Monmouth,CWA Loc 1075,Marlboro Tp,Monmouth,01/01/2016,12/31/2019,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/8bf1fc16e1751ec38525824a0070629e/$FILE/Marlboro%20Tp%20and%20CWA%20Loc%201075%20WC%202016.pdf
5079,Marlboro Tp-Monmouth,CWA Loc 1075,Marlboro Tp,Monmouth,01/01/2012,12/31/2015,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/820e592f54397b0d85257cb4004eff64/$FILE/Marlboro%20Tp%20and%20CWA%20WC%202012.pdf
5080,Marlboro Tp-Monmouth,CWA Loc 1075,Marlboro Tp,Monmouth,01/01/2012,12/31/2015,Municipal,"Dispatchers, Secretarial",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/22b02f4f578de06d85257cb400585a24/$FILE/Marlboro%20Tp%20and%20CWA%202012%20Dispatch.pdf
5081,Marlboro Tp-Monmouth,FOP Lodge 15,Marlboro Tp,Monmouth,01/01/2017,12/31/2020,Municipal,Captains,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/820730caad232ac5852580db005fdb11/$FILE/Marlboro%20Tp%20and%20FOP%20Lod%2015%20Cap%202017.pdf
5082,Marlboro Tp-Monmouth,FOP Lodge 15,Marlboro Tp,Monmouth,01/01/2013,12/31/2016,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/e344c3fb58f8a77285257c230071dad5/$FILE/Marlboro%20Tp%20and%20FOP%20lodge%2015%202013.pdf
5083,Marlboro Tp-Monmouth,FOP Lodge 15,Marlboro Tp,Monmouth,01/01/1991,12/31/1992,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/777654eb4193ea20852575a1006e7e93/$FILE/ATT19DMM/Marlboro%20Tp%20and%20FOP%20Lodge%2015%201991.pdf
5084,Marlboro Tp-Monmouth,FOP Lodge 15 (Superiors),Marlboro Tp,Monmouth,01/01/2017,12/31/2019,Municipal,"Lieutenants, Sergeants",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/26755193a7ee6252852580db00601d16/$FILE/Marlboro%20Tp%20and%20FOP%20Lod%2016%20Sgt-Lt%202017.pdf
5085,Marlboro Tp-Monmouth,FOP Lodge 15 (Superiors),Marlboro Tp,Monmouth,01/01/2009,12/31/2012,Municipal,"Other, Police Superior Officers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/63fe677fe71f8c22852578da0047668a/$FILE/Marlboro%20Tp%20and%20FOP%20Lodge%2015%20Capt%202009.pdf
5086,Marlboro Tp-Monmouth,FOP Lodge 15 (Superiors),Marlboro Tp,Monmouth,01/01/2009,12/31/2012,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/bc9aa6ec8e6159c1852578da00473201/$FILE/Marlboro%20Tp%20and%20FOP%20Lod%2015%20SOA%202009.pdf
5087,Marlboro Tp-Monmouth,FOP Lodge 15 (Superiors),Marlboro Tp,Monmouth,01/01/2005,12/31/2008,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/55c0ff6718d574018525710d0065e6c3/$FILE/Marlboro%20Tp%20and%20FOP%20Lodge%2015%20Superiors%20Sgts%20&%20Lts%20Addendum%202005.pdf
5088,Marlboro Tp-Monmouth,FOP Lodge 15 (Superiors),Marlboro Tp,Monmouth,01/01/2005,12/31/2008,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/89f1bcd6682c51188525710d005c5a45/$FILE/Marlboro%20Tp%20and%20FOP%20Lodge%2015%20Superiors%202005.pdf
5089,Marlboro Tp-Monmouth,FOP Lodge 15 (Superiors),Marlboro Tp,Monmouth,01/01/1991,12/31/1992,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/19642746b08846158525766a006f9d29/$FILE/ATT3SEBY/Marlboro%20Tp%20and%20FOP%20Lodge%2015%20(Superiors)%201991.pdf
5090,Marlboro Tp-Monmouth,Marlboro Tp Oper Admin Assn,Marlboro Tp,Monmouth,07/01/2011,06/30/2014,Municipal,Other,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d4fd7361d8884bd785257bf900684061/$FILE/Marlboro%20Tp%20and%20Marlboro%20Oper%20Admin%20Assn%202011.pdf
5091,Marlboro Tp-Monmouth,Marlboro Tp Public Wks Supvr Assn,Marlboro Tp,Monmouth,01/01/2017,12/31/2020,Municipal,"Dept of Public Works - All Divisions, Supervisors",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/34183e850dc928f2852580db005f9cd6/$FILE/Marlboro%20Tp%20and%20Marlboro%20PW%20Supv%20Assn%202017.pdf
5092,Marlboro Tp-Monmouth,Marlboro Tp Public Wks Supvr Assn,Marlboro Tp,Monmouth,01/01/2012,12/31/2016,Municipal,"Building Inspectors, Crossing Guards, Other",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/6f8de82c8c6a52e785257d4d004eb987/$FILE/Marlboro%20Tp%20and%20Marlboro%20Publ%20Wrks%20Supv%20Assn%202012.pdf
5093,Marlboro Tp-Monmouth,Marlboro Tp Public Wks Supvr Assn,Marlboro Tp,Monmouth,01/01/2004,12/31/2007,Municipal,"Blue Collar, Supervisors",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/72bc3cf27160c00c8525710d005b436d/$FILE/Marlboro%20Tp%20and%20Marlboro%20Tp%20Public%20Wks%20Supvr%20Assn%20Blue%20Supvr%202004.pdf
5094,Marlboro Tp-Monmouth,PBA Loc 196,Marlboro Tp,Monmouth,01/01/2017,12/31/2021,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/48017878b82fc9f38525824a006fcd31/$FILE/Marlboro%20Tp%20and%20PBA%20Loc%20196%202017.pdf
5095,Marlboro Tp-Monmouth,PBA Loc 196,Marlboro Tp,Monmouth,01/01/2013,12/31/2016,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/54e8f028dbef550a85257b4a0066e8ae/$FILE/Marlboro%20Tp%20and%20PBA%20Loc%20196%202013.pdf
5096,Marlboro Tp-Monmouth,PBA Loc 196,Marlboro Tp,Monmouth,01/01/2009,12/31/2012,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/8c3ff5fd1584e704852578da0046fa32/$FILE/Marlboro%20Tp%20and%20PBA%20Loc%20196%202009.pdf
5097,Marlboro Tp-Monmouth,PBA Loc 196,Marlboro Tp,Monmouth,01/01/2005,12/31/2008,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/b31d8cd24a47db608525710d005cacba/$FILE/Marlboro%20Tp%20and%20PBA%20Loc%20196%202005.pdf
5098,Marlboro Tp-Monmouth,PBA Loc 196,Marlboro Tp,Monmouth,01/01/1991,12/31/1992,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/61497673e55b50db8525766a006f7a7f/$FILE/ATTDT8YA/Marlboro%20Tp%20and%20PBA%20Loc%20196%201991.pdf
5099,Marlboro Tp-Monmouth,PBA Loc 196,Marlboro Tp,Monmouth,01/01/1974,12/31/1975,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/b45945142df2de8a852574cc0054cd67/$FILE/ATT5TS86/Marlboro%20Tp%20PBA%20Loc%20196%201974.pdf
5100,Matawan-Aberdeen Library-Monmouth,Matawan-Aberdeen Pub Lib Ees Assn,Matawan-Aberdeen Library,Monmouth,01/01/2004,12/31/2006,Municipal,"Professionals, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/03aada5b54ca6b508525709d004ded23/$FILE/Matawan%20Aberdeen%20Library%20and%20Matawan%20Aberdeen%20Library%20Ees%20Assn%202004.pdf
5101,Matawan Boro-Monmouth,IBEW Loc 400,Matawan Boro,Monmouth,01/01/2017,12/31/2019,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/9ed7e43dccc5a7838525834b005032ce/$FILE/Matawan%20Boro%20and%20IBEW%20Loc%20400%20BC%202017.pdf
5102,Matawan Boro-Monmouth,IBEW Loc 400,Matawan Boro,Monmouth,01/01/1981,12/31/1983,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/a4f03caef5be2ec085257178006eeed6/$FILE/ATTV2JH6/Matawan%20Boro%20and%20IBEW%20Loc%20400%201981.pdf
5103,Matawan Boro-Monmouth,IBT Loc 11,Matawan Boro,Monmouth,10/01/1976,12/31/1977,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/26af088140f7818a8525727d005d614e/$FILE/ATTW5PK7/Matawan%20Boro%20and%20IBT%20Loc%2011%201976.pdf
5104,Matawan Boro-Monmouth,IBT Loc 11,Matawan Boro,Monmouth,01/01/1970,12/31/1971,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/1ba9874f504d6d88852579ac00581f2a/$FILE/ATTUHXJZ/Matawan%20Boro%20and%20IBT%20Loc%2011%201970.pdf
5105,Matawan Boro-Monmouth,Monmouth Co 9,Matawan Boro,Monmouth,01/01/1976,12/31/1977,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/a7ada73e079bbeb38525717e006e6285/$FILE/ATTDQQ4O/Matawan%20Boro%20and%20Monmouth%20Co%209%201976.pdf
5106,Matawan Boro-Monmouth,PBA Loc 179,Matawan Boro,Monmouth,01/01/2015,12/31/2017,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/e14c947e0c7029b38525834b0050d493/$FILE/Matawan%20Boro%20and%20PBA%20Loc%20179%202015.pdf
5107,Matawan Boro-Monmouth,PBA Loc 179,Matawan Boro,Monmouth,01/01/1993,12/31/1995,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/09bf7b271915436d852575600075691e/$FILE/ATT0UQN4/Matawan%20Boro%20and%20PBA%20Loc%20179%201993.pdf
